CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,215199,"Diabetes UK",True,2022-03-16,"<p>Welcome to my Diabetes UK Million Steps profile page. Did you know someone is diagnosed with diabetes every two minutes? As many as 4.8 million people are living with diabetes in the UK right now. That's why this summer I'm taking steps for my own body and for everybody living with diabetes. For all the mums, dads, sisters, brothers, sons, daughters, grandparents, and best friends. Please hit the donate button and support my stepping challenge. Every step and every donation counts.</p>",9,9,"2022-06-08 10/2022-06-08 10/2022-05-25 10/2022-03-18 10/2022-03-18 10/2022-03-18 10/2022-03-16 20/2022-03-16 20/2022-03-16 10",https://www.justgiving.com/jk2022,2022-06-08,110,250,JK
,,,1016968,"Young Minds Trust",True,2022-05-10,"<p>Thanks for taking the time to visit my JustGiving page.&nbsp;</p><p>I won’t find this challenge easy as I stopped running after completing the Torbay Half Marathon (albeit slowly!) in September last year. I thought it was time to get my trainers dusted off and raise some money for this hugely worthy cause.</p><p><span>Many young people are struggling with their mental health and many are in crisis. The work of Young Minds is so important to so many children, young people and their families and I would love to raise as much as I can to support their essential work.&nbsp;</span></p><p><span>Thank you for any support you can give.&nbsp;</span></p><p><span>Jules x</span></p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",2,2,"2022-06-02 20/2022-05-22 10",https://www.justgiving.com/Jules-Kitchen,2022-06-02,30,200,"Jules June 50km for Young Minds"
,,,206394,Battersea,False,2022-01-10,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",5,5,"2022-06-11 50/2022-06-09 20/2022-06-08 19",https://www.justgiving.com/KERRI-KITCHEN,2022-06-11,119,0,"KERRI's page"
,,,1176160,"Little Princess Trust",False,2017-10-15,"<p>For around 18 months Hannah has been planning to get her hair cut to donate to The Little Princess Trust, to be made into a wig for another child. Initially, Hannah had around the minimum amount of hair, around 7 inches to spare. However, she's waited and waited for it to grow so her donation will now be nearer to the preferred 12 inch length. Anyone who has ever brushed or combed Hannah's hair, will know how much patience and determination she has shown. &nbsp;At last, the time has come and Hannah is ready to donate her hair. However we need to raise around &nbsp;£380 to cover the cost of her hair being made into a wig &nbsp;that can be given free of charge to a child who has undergone treatment for cancer. Every donation, regardless of the amount will help Hannah closer to her target. Thank you so much.&nbsp;</p><p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",51,0,,https://www.justgiving.com/Susan-Kitchen,,1105,380,"Hannah's getting her hair cut for The Little Princess Trust"
,,,1137948,Movember,True,2017-10-28,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Facecake-Challenge,,0,860,"Mark's Facecake Challenge"
,,,1139257,"Multiple Sclerosis Society",False,2018-01-24,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",1,0,,https://www.justgiving.com/Rebecca-Kitchen1,,80,775,"Rebecca's page"
,,,"1126281/ SC038671","Human Relief Foundation",False,2018-04-11,"<p>£1000 will build a deep tube well for the Rohingya Refugees</p><p>Please donate generously</p><p>---</p><p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",10,10,"2018-04-24 10/2018-04-19 50/2018-04-16 15/2018-04-15 15/2018-04-15 10/2018-04-15 40/2018-04-13 10/2018-04-11 20",https://www.justgiving.com/SK4SK,2018-04-24,162,1000,"StrEAT Kitchen 4 Street Kids"
,,,1099058,edukid,True,2018-04-19,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",8,8,"2019-09-16 300/2019-09-16 120/2019-08-23 325/2019-08-03 35/2019-07-31 70/2019-03-29 300/2018-09-25 300/2018-04-19 200",https://www.justgiving.com/Ellen-Kitchen,2019-09-16,1650,1650,"Ellen's Raising funds to visit Uganda 2018"
,,,SC044563,"Children in Poverty Inverclyde",False,2019-04-25,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>As part of my title as teen grear british beauty i am doing various fund rasing events and this one is in my home town and such a worthy cause that helps the children of inveclyde so much thanknyou to everyone for thier donations x&nbsp;</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",7,7,"2019-05-30 5/2019-05-11 5/2019-05-09 5/2019-05-06 10/2019-05-02 5/2019-04-30 5",https://www.justgiving.com/Taylor-Kitchen4,2019-05-30,40,200,"Taylor Teen Great British  Beauty Fundraising"
,,,"1089464, SC041666, 1103 & 247","Cancer Research UK",True,2019-04-30,"<p>Cancer research are an amazing charity, my family and friends have recently lost 2 amazing people to this awful disease, and it’s time to give something back❤️&nbsp;</p><p>Any donation will be massively appreciated, even 10 bloody pence!&nbsp;</p><p>Thanks in advance xx</p><p><br></p><p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Ellie-Kitchen-Zip-Wire,,0,50,"Ellie's Zip Wire Across The Tyne "
,,,1084305,"Yorkshire Air Ambulance Charity",False,2020-06-11,"<p></p><p>For 2020, Fudge Kitchen is delighted to be supporting the wonderful work of the<span>&nbsp;</span><a href=""https://www.yorkshireairambulance.org.uk/"" target=""_blank"" rel=""nofollow noopener"">Yorkshire Air Ambulance</a><span>&nbsp;</span>(YAA). Each year we select a chosen charity from a list of nominations put forward by our staff from all over the UK and dedicate a year’s fundraising to their cause. This year’s cause is like all of them, close to our hearts, but has special significance to the Assistant Manager of our Bath shop, Tia Hancy, whose Dad was rescued by emergency services, including the Yorkshire Air Ambulance after a farming accident in 2013.</p><p>The Yorkshire Air Ambulance is a lifeline for rural and less connected communities, being able to reach the scene of an emergency more quickly than traditional services. Yorkshire Air Ambulance (YAA) is an independent rapid response charity, which has carried more than 8,000 people in its nearly 20-year history. It needs to raise £12,000 each day to keep its two helicopters in the air and maintained - equivalent to £4.4 million each year.</p><p>Without any direct government funding, the only help the charity receives is through the secondment of its paramedics from the Yorkshire Ambulance Service NHS Trust. So, it is with great pleasure that Fudge Kitchen can support the work of this amazing charity throughout 2020.</p><p><br></p><p><br></p><p></p>",3,3,"2021-12-01 182/2021-03-31 1488/2020-06-16 497",https://www.justgiving.com/Fudge-Kitchen-2020,2021-12-01,2169,1500,"Fudge Kitchen Annual Charity 2020 - Yorkshire Air Ambulance"
,,,SC045232,"Social Bite",False,2020-04-22,"<p><span>Thanks for visiting our fundraiser site.&nbsp;</span></p><p><i>Imagine being homeless, having no option to self isolate or stock up on supplies, with many support services you were relying on closing down. Alongside homeless people there will be thousands more people who end up in food poverty, families who were relying on free school meals and those who have just been made redundant due to the crisis.</i><br></p><p><i>Since Friday 20th March Social Bite has re-purposed its entire organisation to create a nationwide food delivery service. Their kitchens, cafes and teams have been entirely re-deployed to produce and deliver food and supplies to those who need them most for the duration of this outbreak. They are working with more than 50 partners to ensure that food and essential supplies can reach the following people</i></p><p><i>- Homeless People</i></p><p><i>- Families that were relying on free school meals and now have no access</i></p><p><i>-Those who have been made redundant due to the crisis and are in food poverty</i></p><p><i>That’s why we’re supporting the campaign at Harajuku Kitchen. Through your support of our takeaway service we will be supporting many vulnerable people across Scotland.</i></p><p><br></p><p><br></p>",13,13,"2022-04-13 300/2021-03-27 2/2020-08-25 50/2020-08-20 20/2020-07-26 238/2020-06-10 20/2020-05-12 10/2020-04-28 10/2020-04-28 8/2020-04-22 20",https://www.justgiving.com/harajukukitchen,2022-04-13,1229,1750,"Harajuku Kitchen for  Social Bite 4000 meal a day fundraiser"
,,,"HMRC Registered","Women's Aid Federation Northern Ireland",False,2020-12-19,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",35,35,"2021-03-09 10/2021-03-09 10/2021-03-09 10/2021-03-09 6/2021-03-08 20/2021-03-08 10/2021-03-07 10/2021-03-07 20/2021-03-07 20/2021-03-07 2/2021-03-06 10/2021-03-06 5/2021-03-05 20/2021-03-05 20/2021-03-04 5/2021-03-04 4/2021-03-04 2/2021-03-04 5/2021-03-03 3/2021-03-03 10/2021-03-03 2/2021-03-03 10/2021-03-02 10/2021-03-02 10/2021-03-02 10/2021-03-02 10/2021-03-02 10/2021-03-02 2/2021-03-02 20",https://www.justgiving.com/CaffeineKitchen,2021-03-09,329,1000,"Sage Precision Brewer - Charity Raffle"
,,,296645,"Alzheimer's Society",True,2021-05-09,"<p>The past few months have been tough for everyone but coronavirus has hit people affected by dementia the hardest. So that's why I'm taking on Cycle for Dementia. Please donate to support me and ensure Alzheimer's Society can be there for the people who need them most.</p>",11,11,"2021-06-02 30/2021-05-28 10/2021-05-26 20/2021-05-25 10/2021-05-25 50/2021-05-21 20/2021-05-20 10/2021-05-18 100/2021-05-16 10/2021-05-15 20/2021-05-09 20",https://www.justgiving.com/CycleforDementia-RobKitchen,2021-06-02,300,300,Rob
,,,1182510,"Pontefract Community Kitchen",True,2022-02-12,"<p>Biff is such an amazing little dog who was recently attacked.</p><p><span>He has/is having ongoing emergency treatment at the vets to try and save his eye.</span></p><p><span>As everyone knows, treatment at the vets is extremely expensive and Biff still needs a lot more treatments.</span></p><p><span>Can you please help by donating, even £1.00, to help re-pay all the vets bills.</span></p><p><span>Thank you so much (in advance),</span></p><p><span>Pontefract Community Kitchen &nbsp;</span><br></p>",1,1,"2022-02-12 25",https://www.justgiving.com/Pontefract-Community-Kitchen1,2022-02-12,25,800,"Emergency vet treatment"
,,,295257,"Garden House Hospice",True,2021-11-28,"Garden House Hospice Care provides specialist palliative care for patients, families and carers facing life limiting illnesses, to enable them to have the best possible quality of life by providing care and support in the setting of their choice, without discrimination.",1,1,"2021-11-28 40",https://www.justgiving.com/Punjabi-Kitchen,2021-11-28,40,0,"strictly come bhangra"
