CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,SC035477,"Start Up Stirling",True,2022-01-11,"<p>This February, I will be walking 10,000 steps every day in support of Start Up Stirling, the community food bank which provides crisis food and support for people living in hardship across the Stirling Council area.</p><p>This will be a personal challenge for me, as my footsteps will be in memory of my late mum Sandra, who would have been 75 years old on the 9th of February this year. For much of the last 15 years of her life, she wasn't well enough to walk far, so this is a good reminder that if you can, you should! I am also sure that she would be happy that I am supporting a cause that would have been so dear to her heart, as it is to mine.</p><p>The details about how you too can get involved in Footsteps for your Foodbank can be found on the Start Up Stirling website at:&nbsp;https://startupstirling.org.uk/footsteps-for-your-foodbank/</p>",10,10,"2022-02-06 10/2022-02-02 30/2022-02-01 17/2022-02-01 10/2022-01-29 10/2022-01-28 40/2022-01-27 30/2022-01-14 10/2022-01-14 25/2022-01-11 25",https://www.justgiving.com/Julie-Christie-at-StartUpStirling,2022-02-06,207,500,"Julie's Footsteps for your Foodbank page"
,,,1035902,RotarySwimarathon,True,2022-01-28,"<p>Thanks for taking the time to visit our JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",7,7,"2022-02-06 15/2022-02-05 30/2022-02-05 5/2022-02-04 15/2022-02-03 20/2022-01-31 10/2022-01-31 5",https://www.justgiving.com/FoodBankSwimarathon,2022-02-06,100,200,"Harrowby Lane & FoodBank Supporting Rotary Swimarathon 2022"
,,,1137819,"First Love Foundation",False,2020-07-17,"<p><span>Thank you for taking time to visit our page.</span><br><br>We have partnered with the charity <i>First Love Foundation</i>, who are not just a food bank, their goal is to listen, support and find solutions to get peoples 'lives back on track'.&nbsp;</p><p><span>Donating through <i>JustGiving</i> is simple, fast and totally secure. Your details are safe. Once you donate, they'll send your money directly to the charity.&nbsp;</span><br></p><p>Thank you for your support!</p><p></p>",9,9,"2020-08-10 5/2020-08-07 5/2020-08-06 5/2020-08-05 20/2020-08-05 10/2020-07-30 10/2020-07-30 10/2020-07-28 50",https://www.justgiving.com/Ema-Gombos,2020-08-10,123,50,"Supporting FoodBank "
,,,1190053,"Prestatyn and Meliden Foodbank",True,2021-02-23,"The foodbank was there when we really needed it, it was an absolute lifeline.

We dont think anyone in our community should have to face going hungry. Thats why we provide three days nutritionally balanced emergency food and support to local people who are referred to us in crisis. We are part of a nationwide network of foodbanks, supported by The Trussell Trust, working to combat poverty and hunger across the UK.",0,0,,https://www.justgiving.com/amy-dean3,,0,0,"Prestatyn & Meliden Foodbank"
,,,1110522,"The Trussell Trust",True,2021-11-29,"<p>The Trussell Trust's vision is for a UK without the need for food banks because it’s not right that anyone cannot afford their own food. That’s why they are working towards a just, compassionate future, where no one should have to use a food bank to get by. The vision is ambitious, but if we work together it is possible. We can create a future where nobody goes hungry, because nobody will allow it – when we work Together for Change.#TogetherForChange</p>",22,22,"2021-12-16 10/2021-12-16 20/2021-12-15 20/2021-12-15 50/2021-12-14 20/2021-12-14 30/2021-12-14 100/2021-12-14 20/2021-12-14 25/2021-12-14 10/2021-12-14 50/2021-12-14 15/2021-12-14 10/2021-12-14 10/2021-12-09 30/2021-12-09 20/2021-12-09 20/2021-12-09 20/2021-12-09 25/2021-12-09 30/2021-12-09 10/2021-12-09 10",https://www.justgiving.com/ParentPayGroup,2021-12-16,555,1000,"ParentPay Group Foodbank donations"
,,,1110522,"The Trussell Trust",True,2020-04-03,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/Adam-Jack-Pearson,,0,5000,"Adam Jack's The trussell  foodbank "
,,,1110522,"The Trussell Trust",False,2020-03-25,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",10,10,"2020-04-04 10/2020-04-02 10/2020-03-29 30/2020-03-29 50/2020-03-27 10/2020-03-27 10/2020-03-26 10/2020-03-25 20",https://www.justgiving.com/Helen-Bennett34,2020-04-07,205,100,"Local foodbanks"
,,,1097185,"DENS - Helping rebuild lives",True,2020-03-18,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Martin-Chapman16,,0,0,"Martin's foodbank contribution"
,,,1110522,"The Trussell Trust",False,2020-11-06,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",31,31,"2021-01-06 587/2020-12-18 25/2020-12-17 10/2020-12-16 5/2020-12-16 10/2020-12-16 30/2020-12-11 30/2020-12-11 10/2020-12-11 25/2020-12-11 10/2020-12-11 50/2020-12-11 10/2020-12-11 5/2020-12-08 10/2020-12-04 10/2020-12-03 10/2020-12-01 20/2020-11-30 50/2020-11-27 30/2020-11-27 20/2020-11-27 30/2020-11-27 20/2020-11-27 20/2020-11-27 10/2020-11-27 50/2020-11-27 10/2020-11-27 20/2020-11-27 25/2020-11-09 10/2020-11-06 20",https://www.justgiving.com/FoodbankNESFircroft,2021-01-06,1174,2000,"NES Fircroft Foodbank fundraiser"
,,,1161641,"Erdington Foodbank",True,2021-02-15,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/VegPledge,,0,1000,"Aman's #VegPledge for the FoodBank"
,,,1157921,"Hope Family Trust",False,2021-02-23,"<p>Thanks for taking the time to visit our JustGiving page.</p><p>Barking Foodbank was set up by the Hope Family Trust and The Trussell Trust in February 2012 to help tackle hunger in the London Borough of Barking and Dagenham. In March 2020, just before the UK went into lockdown 1.0, a member of the IIL team (Nicci Greenacre) began volunteering at her local site in Chadwell Heath.&nbsp;Barking Foodbank is now a Charity Partner of the IIL and we hope to raise awareness and much needed funds through our wellbeing, CPD, social &amp; networking programmes.</p><p>The full story on why we got involved, can be found on the IIL website.&nbsp;</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",23,23,"2022-02-01 30/2021-12-15 20/2021-12-10 30/2021-12-09 10/2021-09-24 30/2021-08-29 30/2021-07-30 30/2021-06-25 30/2021-06-23 100/2021-05-26 30/2021-05-07 100/2021-04-22 30/2021-04-07 20/2021-03-18 25/2021-03-17 30/2021-02-24 50/2021-02-24 30/2021-02-24 10/2021-02-24 100/2021-02-24 30/2021-02-24 20/2021-02-23 10",https://www.justgiving.com/InsuranceInstituteofLondon,2022-02-01,3650,10000,"IIL supporting Barking Foodbank"
,,,1110522,"The Trussell Trust",True,2020-10-22,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/JHfoodbank,,0,2950,"Jack 's Foodbank fundraiser "
,,,1124519,"Kerith Community Church",True,2017-08-09,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",1,1,"2021-12-11 25",https://www.justgiving.com/Bracknell-Foodbank,2021-12-11,25,0,"Bracknell Foodbank"
,,,"214779 and in Scotland SC009359","The Salvation Army",False,2020-04-03,"<p>The last few months have seen immense suffering and hardship from storms and flooding. However the outbreak of the Coronavirus has quite literally changed everyones lives and turned society upside down.However, The Salvation Army is resolute and strong and just as we did in the Spanish Flu pandemic, and during the bombing and the Blitz we will carry on, doing what we can to support people and communities  in the ways that we can, within the Government guidelines.In true Salvation Army Spirit, our greatest strength is our flexible, responsive local presence. Right now, each of our 650 corps and community centres will know exactly what the most effective things are to do. We are not just responding to the virus impact in one or two ways, but dozens and dozens of different ways, from food banks to counselling, from supporting NHS isolation units to checking up on people who are living alonePlease give what you can to enable us to help as many people as possible!</p><p>We have today 8th June 2020 raised our target from £1,250 to £2,000.00. Since the start of Covid19 we have (through referrals) helped 64 households (over 150 adults and children) with food parcels. Some families after 10 weeks of this pandemic are on their 3rd or 4th food parcels. So your giving has been a real help and made the difference between them being able to feed the family or go hungry. Thankyou seems such an inadequate word, but thank you to all those who have given.&nbsp;<br><br><br></p>",63,63,"2021-12-26 30/2021-12-08 100/2021-12-01 100/2021-11-06 100/2021-10-08 30/2021-10-07 340/2021-04-29 200/2021-03-02 100/2021-02-12 200/2021-01-30 50/2021-01-05 40/2020-12-24 20/2020-12-23 50/2020-12-22 50/2020-12-18 40/2020-12-18 100/2020-12-17 100/2020-12-17 20/2020-11-11 100/2020-09-12 50/2020-08-22 50/2020-07-29 20/2020-07-15 30/2020-07-15 20/2020-07-11 100/2020-07-09 20/2020-07-03 90/2020-06-29 20/2020-06-29 20/2020-06-29 50/2020-06-21 20/2020-06-21 10/2020-06-19 20/2020-06-10 100/2020-06-09 20/2020-06-07 50/2020-06-06 30/2020-06-04 340/2020-06-02 10/2020-06-02 30/2020-05-07 20/2020-04-29 100/2020-04-26 100/2020-04-06 50",https://www.justgiving.com/Tadcaster-The-Salvation-Army,2021-12-26,4540,2000,"Tadcaster's Foodbank appeal"
,,,"214779 and in Scotland SC009359","The Salvation Army",True,2020-04-03,"<p><span><b><i>Sneinton Salvation Army is all about experiencing community as a family and understanding what home and freedom looks like in life, community and faith.</i></b></span><br></p><p><span>Sneinton Salvation Army runs a Foodbank in partnership with Hope Nottingham. We provide food on a regular basis to people who live below the breadline in society. Though this need was very much there before the Covid-19 outbreak it will continue to grow as people face more uncertain futures regarding employment and health.&nbsp;</span><br></p><p>We would love it if you could support us as we support others.&nbsp;</p><p><br></p><p><br></p><p><br></p><p><span>The Salvation Army is a Christian Church &amp; registered Charity working in 130 countries worldwide and is one of the largest and most diverse providers of social welfare in the world. In the UK and Republic of Ireland this work includes more than 800 Salvation Army social service centres and community churches. We provide unconditional friendship, support and very practical help to people in crisis and need and work with children, homeless people, all adult victims of modern slavery and those dealing with drug and/or alcohol addiction.</span><br></p>",12,12,"2021-01-09 50/2020-11-12 50/2020-06-29 300/2020-05-30 50/2020-05-13 100/2020-04-27 15/2020-04-24 30/2020-04-24 50/2020-04-21 100/2020-04-04 10/2020-04-04 20/2020-04-03 200",https://www.justgiving.com/Sneinton-The-Salvation-Army,2021-01-09,975,1000,"Sneinton Salvation Army Foodbank"
,,,1110522,"The Trussell Trust",False,2020-09-11,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",30,30,"2020-11-25 10/2020-11-20 20/2020-11-20 10/2020-11-19 100/2020-11-16 10/2020-11-16 10/2020-11-13 10/2020-11-13 100/2020-11-13 25/2020-11-13 10/2020-11-13 5/2020-11-11 500/2020-10-14 30/2020-10-05 30/2020-10-05 10/2020-10-02 30/2020-09-17 10/2020-09-17 10/2020-09-17 5/2020-09-17 20/2020-09-17 10/2020-09-17 10/2020-09-17 10/2020-09-14 10/2020-09-14 10",https://www.justgiving.com/PharmaGenesis-Foodbank,2020-11-25,1095,500,"PharmaGenesis Foodbank"
