CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1110522,"The Trussell Trust",False,2015-12-10,"<p>Thanks for taking the time to visit my JustGiving page.</p><p><strong>Every day people in the UK go hungry for reasons ranging from redundancy to receiving an unexpected bill on a low income. Trussell Trust foodbanks provide a minimum of three days emergency food and support to people experiencing crisis in the UK.</strong></p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving – they’ll never sell them on or send unwanted emails. Once you donate, they’ll send your money directly to the charity. So it’s the most efficient way to donate – saving time and cutting costs for the charity.</p>",11,0,,https://www.justgiving.com/Brocadefoodbank,,205,0,"Brocade Food Bank"
,,,1110522,"The Trussell Trust",False,2020-06-05,"<p>During the pandemic, I've been making reusable, washable fabric face-coverings/<span>masks for&nbsp;family and friends. I'm very happy to make you some too in return for a donation to the Trussel Trust!</span><br></p><p><span>Suggested donation: £7 for one mask, £12 for two, £15 for three or £20 for four.</span></p><p>Please email j.c.a.read@googlemail.com, subject line ""masks"", with details of how many you want, in which sizes (large, medium, small), and an address for me to post or deliver them to.<br><br></p><p>[I may take this page offline if demand looks to be higher than I can keep up with!]</p>",2,2,"2020-06-09 30",https://www.justgiving.com/JennyReadCovid,2020-06-09,55,1000,"Handmade reusable fabric face-coverings -- for food banks!"
,,,1110522,"The Trussell Trust",True,2020-06-09,"<p>This year has brought uncertainty to many people's daily lives across the UK and in April food banks saw an 89% increase in need and 107% increase in food parcels for children compared to last year.&nbsp;</p><p>Those on furlough at IPS Group wanted to do something to help food banks and the people accessing them across the UK. Together with the wider IPS team we have set a challenge for us to ""Tour"" (virtually) all UK offices from London during a 4 week period. Along the 230 mile route we shall pass Birmingham, Manchester and Leeds.&nbsp;</p><p>We will be tracking most of the progress via Strava and will be walking, running or cycling the route.&nbsp;</p><p>Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks. As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange</p>",0,0,,https://www.justgiving.com/LeTourDeIPS,,0,500,"IPS's Le Tour De IPS"
,,,1110522,"The Trussell Trust",False,2020-05-27,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",12,12,"2020-06-14 100/2020-06-08 50/2020-06-08 50/2020-06-05 50/2020-06-05 50/2020-06-05 50/2020-06-03 30/2020-06-01 100/2020-06-01 50/2020-06-01 50/2020-06-01 47",https://www.justgiving.com/EMEA-Legal-Division,2020-06-14,677,500,"Food Bank Appeal"
,,,1154716,"Nourish Community Food Bank",False,2020-05-13,"<p>Thanks for taking the time to visit our JustGiving page.&nbsp;</p><p><span>Lilly, Vaishnavi and I would really appreciate your help by collectively contributing to putting food on the tables of those most struggling to eat during lockdown.&nbsp;</span></p><p><span></span></p><p><span>We are doing a 24 hours fast on the 31st May for Nourish food bank and would be so grateful if you donate today, every little helps. Thank you!</span></p><p><span></span></p>",59,59,"2020-05-31 10/2020-05-31 20/2020-05-31 5/2020-05-30 10/2020-05-29 10/2020-05-28 10/2020-05-22 5/2020-05-21 30/2020-05-21 20/2020-05-21 20/2020-05-20 10/2020-05-20 10/2020-05-20 20/2020-05-19 10/2020-05-19 20/2020-05-19 30/2020-05-19 20/2020-05-19 20/2020-05-19 10/2020-05-19 20/2020-05-19 10/2020-05-19 15/2020-05-19 20/2020-05-19 10/2020-05-19 15/2020-05-19 15/2020-05-19 10/2020-05-19 20/2020-05-19 10/2020-05-18 10/2020-05-18 10/2020-05-18 20/2020-05-18 20/2020-05-18 10/2020-05-18 20/2020-05-18 10/2020-05-18 10/2020-05-18 10/2020-05-18 50/2020-05-18 10/2020-05-18 50/2020-05-18 9/2020-05-18 50/2020-05-18 10/2020-05-18 20/2020-05-18 3/2020-05-18 20/2020-05-18 5/2020-05-18 5/2020-05-18 2/2020-05-18 20",https://www.justgiving.com/fastingforfoodbanks,2020-05-31,919,850,"Fasting for Food Banks "
,,,1110522,"The Trussell Trust",True,2020-05-26,"<p><br></p><p>Due to the crisis some can no longer afford to buy food to sustain their families.&nbsp;<span>food banks help to sort this problems out.</span></p><p><span>so i want to help the food banks by attempting 100 laps of the local field on my unicycle.</span></p><p><br></p><p><br></p><p><br></p>",0,0,,https://www.justgiving.com/Rosa-Kingcome1,,0,1000,"Ross is unicycling for food banks"
,,,1110522,"The Trussell Trust",False,2020-06-10,"<p>Every morning for 26 days we are going to run a mile around Well Street Common to raise money for this brilliant charity.</p><p><span>Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks. As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange</span><br></p>",15,15,"2020-06-12 50/2020-06-11 50/2020-06-11 30/2020-06-10 15/2020-06-10 30/2020-06-10 50/2020-06-10 25/2020-06-10 100/2020-06-10 50/2020-06-10 26/2020-06-10 100",https://www.justgiving.com/Hazel-Mayes1,2020-06-12,686,500,"Mae, Ani and Eden are running a marathon over 26 days"
,,,1110522,"The Trussell Trust",False,2020-05-17,"<p>WE ARE NO LONGER TAKING ORDERS (THOUGH DONATIONS ARE OF COURSE STILL APPRECIATED). THANK YOU FROM THE BOTTOM OF OUR HEARTS FOR ALL OF YOUR SUPPORT. WITHOUT YOU WE COULD NOT HAVE RAISED £2,250!&nbsp;</p><p><span><br></span></p><p><span>We’re raising money by selling scrunchies for the Trussell Trust, a charity supporting a network of over 1,200 food banks in the UK. The&nbsp;work the Trussell Trust does is essential: providing food and support to the most vulnerable people in society. Their work is currently as important as ever, with the coronavirus crisis worsening the effects of poverty.</span><br></p><p><br></p><p>Our scrunchies are handmade using repurposed materials that have kindly been donated to us - a symbol of togetherness. This makes them unique but also means that there is only a limited number of each style. We will therefore be accepting sales on a first-come-first-serve basis.</p><p><br></p><p>How it works: </p><p>1. Let us know via personal message or through our Instagram (@scrunchies4foodbanks) your favourite pattern(s) so that we can reserve them before purchase. To view close-up pictures please click the gallery icon at the top right-hand corner of the cover photo</p><p><span>2. Donate (£5 minimum per scrunchie)</span></p><p><span>3. Send us proof of your donation</span></p><p>4. Tell us your address </p><p>5. Your scrunchie will be on its way – by foot (if local) and second class post (if not)! Please bear with us as we are making them all by hand, though rest assured they will be posted as soon as they are ready</p><p><br></p><p>All funds raised will go straight to the Trussell Trust, helping to fight hunger and poverty. </p><p><br></p><p>Thank you, and stay safe!</p><p><br></p><p>Beth and Helen x</p><p><br></p><p>*** 2 (Bethany), 3 (Margaid), 7 (Daisy), 9 (Helen), 10 (Katie), 12 (Grace), 14 (Annabel), 15 (Ella), 20 (Bella), 22 (Lilia), 23 (Dolly), 29 (Lily) and 30 (Kate) now sold out</p>",189,189,"2020-06-12 20/2020-06-01 5/2020-05-31 5/2020-05-31 15/2020-05-31 10/2020-05-31 5/2020-05-31 10/2020-05-31 10/2020-05-31 20/2020-05-31 10/2020-05-31 10/2020-05-31 5/2020-05-31 20/2020-05-31 15/2020-05-31 10/2020-05-31 5/2020-05-31 10/2020-05-30 10/2020-05-30 15/2020-05-30 10/2020-05-30 6/2020-05-30 30/2020-05-30 8/2020-05-30 8/2020-05-30 10/2020-05-30 10/2020-05-30 20/2020-05-30 20/2020-05-30 10/2020-05-30 10/2020-05-30 10/2020-05-30 10/2020-05-30 15/2020-05-30 15/2020-05-30 10/2020-05-30 10/2020-05-30 15/2020-05-29 7/2020-05-29 10/2020-05-29 5/2020-05-29 5/2020-05-29 20/2020-05-29 5/2020-05-28 10/2020-05-28 10/2020-05-28 10/2020-05-27 5/2020-05-27 5/2020-05-27 5/2020-05-27 15/2020-05-27 10/2020-05-27 10/2020-05-27 10/2020-05-26 10/2020-05-26 15/2020-05-25 10/2020-05-25 10/2020-05-25 10/2020-05-24 15/2020-05-24 5/2020-05-24 5/2020-05-23 5/2020-05-23 5/2020-05-23 5/2020-05-23 12/2020-05-22 20/2020-05-22 10/2020-05-22 10/2020-05-22 7/2020-05-22 6/2020-05-22 5/2020-05-22 10/2020-05-22 5/2020-05-22 10/2020-05-22 7/2020-05-22 5/2020-05-22 5/2020-05-22 10/2020-05-22 10/2020-05-22 5/2020-05-22 12/2020-05-22 15/2020-05-22 5/2020-05-22 10/2020-05-22 10/2020-05-21 30/2020-05-21 5/2020-05-21 10/2020-05-21 5/2020-05-21 10/2020-05-21 5/2020-05-21 5/2020-05-21 5/2020-05-21 5/2020-05-21 5/2020-05-21 9/2020-05-21 10/2020-05-21 5/2020-05-21 5/2020-05-21 5/2020-05-21 5/2020-05-21 10/2020-05-21 5/2020-05-21 15/2020-05-21 30/2020-05-21 10/2020-05-21 5/2020-05-21 10/2020-05-21 5/2020-05-20 15/2020-05-20 10/2020-05-20 5/2020-05-20 20/2020-05-20 10/2020-05-20 10/2020-05-20 15/2020-05-20 5/2020-05-20 10/2020-05-20 10/2020-05-20 12/2020-05-20 5/2020-05-20 15/2020-05-20 5/2020-05-20 7/2020-05-20 5/2020-05-20 10/2020-05-19 10/2020-05-19 15/2020-05-19 5/2020-05-19 10/2020-05-19 5/2020-05-19 20/2020-05-19 10/2020-05-19 15/2020-05-19 7/2020-05-19 5/2020-05-19 30/2020-05-19 10/2020-05-19 5/2020-05-19 50/2020-05-19 10/2020-05-19 15/2020-05-19 12/2020-05-19 10/2020-05-19 10/2020-05-19 10/2020-05-19 15/2020-05-19 20/2020-05-19 10/2020-05-19 12/2020-05-19 20/2020-05-19 30/2020-05-19 30/2020-05-19 10/2020-05-19 10/2020-05-19 20/2020-05-19 10/2020-05-19 10/2020-05-19 20/2020-05-19 5/2020-05-19 30/2020-05-19 10/2020-05-19 10/2020-05-19 10/2020-05-19 5/2020-05-19 20/2020-05-19 5/2020-05-19 10/2020-05-19 10",https://www.justgiving.com/ScrunchiesForFoodBanks,2020-06-12,2280,2000,"Scrunchies for Food Banks"
,,,1110522,"The Trussell Trust",False,2020-05-05,"<p><span></span></p><p><span>I wanted to use my spare time and crafting skills to find a way to help in these uncertain times.</span><br></p><p><span>I have hand made these bookmarks from vintage fabric and fabric remnants. Get some for your lockdown reading. Or send some as a gift to your friends, lovers or book club buddies.</span><br></p><p><span>They are available in different prints including vintage, Liberty, Orla Kiely. (Recommended donation&nbsp;</span><b>£10 for 2</b><span>)</span></p><p>The donations will go towards The Trussell Trust who operate a network of food banks across the country, and aim to end hunger and poverty in the U.K. The use of food banks has increased as people continue to face the consequences of the current economic crisis. Your donations will help these food banks provide support to those in need. Thank you for your support.&nbsp;</p><p><span><b>Make sure to select the option to share your details with me so I can contact you for the delivery address. Or send me an e-mail at&nbsp;</b></span><b><a>bookmarks.fundraiser@gmail.com</a>.</b></p><p><b>U.K. and International deliveries are possible.</b></p><p><span>I cannot access your e-mail and address through the website so please remember to e-mail.&nbsp;</span><br></p><div>+ For gifts, I can print any messages you want to send along.<br><br>+ The colours and patterns sent will be a surprise, but if you have any requests feel free to include a note.</div><div><br></div><p>Thank you again!</p><div>More information about The Trussell Trust: The Trussell Trust, in conjunction with local communities, develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need, providing practical care and support. www.trusselltrust.org. Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us.&nbsp;</div><p><br></p><p><br></p><p></p>",8,8,"2020-05-14 30/2020-05-08 20/2020-05-08 20/2020-05-07 20/2020-05-07 10",https://www.justgiving.com/use-bookmarks,2020-05-14,285,1000,"Bookmarks for Food Banks"
,,,1110522,"The Trussell Trust",True,2020-04-27,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/Scotlandfoodbanks1,,0,90000,"Food Banks in Scotland"
,,,1170095,"Friends of St Peter's Junior School Ruddington",False,2020-04-26,"<p>During this time of difficulty, we want to ensure that all children of Ruddington and their families are supported by our local community.</p><p>By contributing to this page, you will enable food and essential items to be bought, parcels to be created and shopping to be distributed to the families who need it the most.</p><p>Stronger Together.<br></p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",127,127,"2020-06-13 100/2020-06-08 30/2020-06-07 30/2020-06-06 5/2020-06-05 10/2020-06-04 20/2020-06-03 40/2020-06-01 55/2020-05-31 20/2020-05-30 5/2020-05-26 20/2020-05-23 4/2020-05-23 50/2020-05-23 30/2020-05-22 10/2020-05-21 10/2020-05-21 10/2020-05-21 30/2020-05-21 10/2020-05-21 20/2020-05-19 20/2020-05-16 121/2020-05-15 10/2020-05-15 10/2020-05-14 200/2020-05-14 20/2020-05-12 30/2020-05-11 10/2020-05-11 20/2020-05-11 10/2020-05-09 100/2020-05-08 30/2020-05-08 100/2020-05-08 20/2020-05-07 5/2020-05-07 20/2020-05-06 20/2020-05-06 20/2020-05-05 20/2020-05-05 50/2020-05-05 10/2020-05-05 50/2020-05-05 10/2020-05-05 50/2020-05-05 50/2020-05-04 20/2020-05-04 5/2020-05-04 10/2020-05-04 50/2020-05-03 30/2020-05-02 10/2020-05-02 30/2020-05-02 30/2020-05-02 10/2020-05-01 30/2020-05-01 100/2020-05-01 50/2020-05-01 30/2020-05-01 10/2020-05-01 30/2020-05-01 30/2020-05-01 20/2020-05-01 10/2020-05-01 30/2020-04-30 20/2020-04-30 20/2020-04-30 20/2020-04-30 10/2020-04-30 20/2020-04-30 10/2020-04-30 20/2020-04-30 10/2020-04-30 20/2020-04-30 20/2020-04-29 35/2020-04-29 10/2020-04-29 10/2020-04-29 20/2020-04-28 30/2020-04-28 50/2020-04-28 10/2020-04-28 20/2020-04-28 20/2020-04-28 20/2020-04-28 10/2020-04-28 10/2020-04-27 30/2020-04-27 25/2020-04-27 10/2020-04-27 50/2020-04-27 10/2020-04-27 10/2020-04-27 10/2020-04-26 20/2020-04-26 20/2020-04-26 50/2020-04-26 10/2020-04-26 10/2020-04-26 30/2020-04-26 20/2020-04-26 10/2020-04-26 50/2020-04-26 20/2020-04-26 10/2020-04-26 10",https://www.justgiving.com/St-Peters-Junior-School,2020-06-13,3335,1000,"FOOD BANK FUNDING"
,,,1110522,"The Trussell Trust",False,2019-08-31,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",3,3,"2019-09-03 3/2019-09-03 30",https://www.justgiving.com/Foodpackage,2019-09-03,53,0,"Food bank challenge"
,,,1110522,"The Trussell Trust",False,2020-04-12,"<p><span>Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics especially in the covid crisis. With your help, we can help end the need for food banks.As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange</span><br></p>",8,8,"2020-05-01 10/2020-04-30 10/2020-04-30 10/2020-04-30 5/2020-04-28 20/2020-04-26 2/2020-04-26 30",https://www.justgiving.com/Alice-Evans11,2020-05-01,107,600,"Food Bank, Flintshire"
