CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1149085,"St Mungo's",False,2021-05-20,"<p><b><u>Charity Raffle for HIHS' St Mungo's Fundraiser!</u></b></p><p>Be in with the chance to win an incredible <b><i>£100 voucher </i></b><i>t</i>o use at Giggling Squid Thai restaurant in Clifton. Giggling Squid is a fantastic Thai restaurant in the heart of Clifton serving original and authentic Thai cuisine - £100 to spend here is a fantastic prize.&nbsp;</p><p>All proceeds will go towards supporting <b>St Mungo's, </b>a fantastic charity that has been supporting the homeless population in Bristol for the past 50 years.</p><p><b>One entry ticket = <u>£3</u></b>, and multiple entries will of course give you a better chance of winning this amazing prize. When you donate, <b>please include your full name</b> so we can use the correct names for the raffle draw!</p>",31,31,"2021-08-15 6/2021-08-09 9/2021-08-09 3/2021-06-11 5/2021-06-09 5/2021-06-02 15/2021-05-31 5/2021-05-29 12/2021-05-29 6/2021-05-28 15/2021-05-28 50/2021-05-27 20/2021-05-27 3/2021-05-27 27/2021-05-27 3/2021-05-27 3/2021-05-25 30/2021-05-25 9/2021-05-25 3/2021-05-25 6/2021-05-25 9/2021-05-25 3/2021-05-25 9/2021-05-22 10/2021-05-21 10/2021-05-21 30/2021-05-20 6",https://www.justgiving.com/Homeless-Health-Society1,2021-08-15,388,0,"HIHS Raffle for St Mungos (100 GBP Giggling Squid voucher)"
,,,1175229,"Sussex Homeless Support CIO",False,2020-11-16,"<p>Thanks for taking the time to visit our JustGiving page.</p><p>Last year's World Sleep Out raised a massive £19,000 for Sussex Homeless Support, the funds that were raised ensured we can continue to support homeless people throughout 2020 and we thank you.</p><p>This winter in the UK we are facing our biggest challenge ever, our homeless/rough Sleepers support numbers are rising there is an estimated 80,000 facing homeless between now and Easter, nearly 250,00 in rent arrears, the country is being held together by so few charities who are working frontline.</p><p><br></p><p><br></p><p><br></p><p><br></p>",22,22,"2021-01-12 50/2020-12-24 50/2020-12-14 10/2020-12-13 20/2020-12-13 10/2020-12-13 10/2020-12-13 10/2020-12-13 30/2020-12-13 20/2020-12-12 20/2020-12-12 10/2020-12-12 10/2020-12-11 50/2020-12-11 10/2020-12-06 20/2020-12-06 10/2020-12-05 100/2020-12-05 50/2020-12-05 30/2020-12-05 5/2020-12-05 10",https://www.justgiving.com/SUSSEX-HOMELESS-SUPPORT,2021-01-12,555,1000,"SUSSEX'S SHS SLEEP OUT 20"
,,,263710,Shelter,False,2021-06-07,"<p>Home is a human right. It's our foundation and it's where we thrive. Yet, everyday millions of people are being devastated by the housing emergency.</p><p>We exist to defend the right to a safe home. Because home is everything.</p>",46,46,"2021-06-14 85/2021-06-14 20/2021-06-11 10/2021-06-11 40/2021-06-11 25/2021-06-10 20/2021-06-10 20/2021-06-10 20/2021-06-10 30/2021-06-10 20/2021-06-10 20/2021-06-10 20/2021-06-10 20/2021-06-10 5/2021-06-10 30/2021-06-09 10/2021-06-09 20/2021-06-09 10/2021-06-09 10/2021-06-09 10/2021-06-09 20/2021-06-09 20/2021-06-09 30/2021-06-09 20/2021-06-09 10/2021-06-09 8/2021-06-09 30/2021-06-09 30/2021-06-09 5/2021-06-09 10/2021-06-09 30/2021-06-09 30/2021-06-09 10/2021-06-09 30/2021-06-09 30/2021-06-09 20/2021-06-09 30/2021-06-09 2/2021-06-09 10/2021-06-09 3/2021-06-08 5/2021-06-08 10/2021-06-08 5/2021-06-08 10/2021-06-07 10",https://www.justgiving.com/hillsroadfocusonthehomeless,2021-06-14,873,250,"Hills Road Focus on the Homeless Sponsored Trek"
,,,1183417,"Helping Our  Homeless Wales",False,2021-01-06,"<p>Thanks for taking the time to visit our JustGiving page.</p><p>Want a challenge to get fit during lockdown whilst &nbsp;raising awareness and funds for an amazing charity? Then this is for you! Helping Our Homeless Wales want you to record a run, jog or walk. When&nbsp;<span>you have challenged yourself, nominate 3 of your friends to do the same! Easy as that! We're calling it “</span><span>The Isolation Run!!' Lets not forget the mental health benefits of getting out and exercising!! Please share with us your achievements, we want to see them all.&nbsp;</span></p><p><br>If you can, make a donation to our charity. 🙏 However big or small&nbsp; it will help us to continue to support people living on our streets of Wales. We provide hot food, clothing, toiletries and essentials. We also support those who have recently been housed, providing food hampers, furniture etc. We are a registered charity but every single person giving up their time to help are unpaid volunteers. <br>If you make a donation or share/nominate your friends to raise awareness we are truly grateful and thank you for your support! Lets show our guys who need us “we see you and we care”. Lets make a difference 💪💪<br></p><p><br></p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",8,8,"2021-01-15 5/2021-01-14 5/2021-01-13 10/2021-01-12 5/2021-01-11 5/2021-01-09 5/2021-01-08 20",https://www.justgiving.com/HOHW,2021-01-15,60,175,"Helping Our Homeless Wales ""Isolation Run"" ( run 3, nominate 3, donate!)"
,,,1183417,"Helping Our  Homeless Wales",False,2021-01-16,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",2,2,"2021-01-21 10",https://www.justgiving.com/Helping-Our-Homeless-Wales-Family,2021-01-22,15,1300,"Helping Our Homeless's Helping Our Homeless Wales Family Fun Run page"
,,,1058819,"Acton Homeless Concern",True,2021-11-19,"<p>The race night is great&nbsp; evening for a really good cause and we hope you can help to make it a bumper night - helping those who need a bit of a hand over the festive season.</p><p><span>On Saturday 18</span><sup>th</sup><span>&nbsp;</span><span>December we’ll be holding a race night and you can help make it a hugely successful night by:</span></p><p><span>Donating by buying a horse – we have over 80 horses and by donating you’ll become the proud owner of a horse for the night.</span><span>&nbsp;</span></p><p><span>Coming along – The race night will take place on the 18</span><sup>th</sup><span>&nbsp;</span><span>December from 19.30 at the Stag Pub, Acton Lane W4 5DA. There’ll be many ways you can contribute.</span></p><p><br></p><p><br></p>",12,12,"2021-11-26 30/2021-11-25 50/2021-11-24 50/2021-11-24 50/2021-11-24 20/2021-11-23 50/2021-11-23 100/2021-11-23 50/2021-11-23 20/2021-11-23 20/2021-11-23 50/2021-11-23 50",https://www.justgiving.com/AHC-Race-Night,2021-11-26,540,1000,"Race Night"
,,,1149085,"St Mungo's",True,2021-11-25,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/SanaMente-Hypnotherapy2,,0,0,"SanaMente's Help the Homeless this Christmas"
,,,1043985,"UCKG HelpCentre",False,2021-11-13,"<p>Thank you for taking the time to visit my JustGiving page.</p><p>I love to help raise funds for a good cause, and I am raising the funds for the UCKG Helpcentre so that they can continue their great work.</p><p>The UCKG Helpcentre has been able to reach thousands of people through their 24hour Helpline, Soup Kitchen, Food Bank, Give warmth (gifting children in hospital &amp; children in prison inmates) and Night angels(hitting the streets light to provide food packages for those sleeping rough).&nbsp;</p><p>They also have VYG (youth organisation to help youths make a positive choices for their future), senior citizens care for the elderly, patience care group and much more and have a tremendous impact on those needed help at their lowest point.</p><p>Just to see some of the work done by the UCKG Helpcentre, please click on the link below.&nbsp;<br><br><a href=""https://youtu.be/TSSsyxpDh5E"" title=""https://youtu.be/TSSsyxpDh5E"" target=""_blank"" rel=""noopener noreferrer"" dir=""auto"">https://youtu.be/TSSsyxpDh5E</a><br><br><br>Any donations or share of this link will help.</p><p>Help me to smash this target! :)</p><p><br></p><p><br></p>",9,9,"2021-11-26 17/2021-11-26 10/2021-11-24 10/2021-11-13 50/2021-11-13 100",https://www.justgiving.com/Grace-Zuma3,2021-11-26,610,1500,"Grace - UCKG Helpcentre"
,,,1013060,"The Whitechapel Centre",False,2021-09-30,"The Whitechapel Centre work hard to make sure no one needs to sleep rough in Liverpool, but there are still people who need our help. For any one rough sleeping we provide help 24 hours a day, 365 days a year and we dont turn anyone away there is always room inside during the night and day to access our services.",10,10,"2021-10-11 5/2021-10-07 5/2021-10-07 5/2021-10-07 10/2021-10-07 10/2021-10-07 5/2021-10-07 5/2021-10-03 10/2021-09-30 2",https://www.justgiving.com/Uol-Help-the-Homeless-Society3,2021-10-25,62,0,"Uol Help the Homeless's page"
,,,1080154,"St Basils",False,2021-11-25,"<p></p><p>On Friday 3rd December,<span>&nbsp;</span><strong>I'm going to be homeless for a night by ""sleeping rough"".</strong></p><p></p><p>This will be my 23rd year of enduring<span>&nbsp;</span><strong>the freezing temperatures to sleep on the cold, wet, dirty, noisy streets</strong><span>&nbsp;</span>where, if I'm lucky, I'll find a patch of tarmac that's a bit 'softer' than the concrete. I'll have insects, rats and whatever else lurks at night in a city centre to keep me company.&nbsp;</p><p>If the terrible weather wasn't enough, I'll be making it even<span>&nbsp;</span><strong>more difficult by not using any umbrellas, sleeping bags, tents, groundsheets or anything other than the clothes on my back<span>&nbsp;</span></strong>and whatever shelter I can construct using<span>&nbsp;</span><strong>a few scraps of cardboard and a plastic bag</strong>.</p><p></p><p>Why? To raise money for St. Basils, a UK registered homelessness prevention charity who work with vulnerable young people regardless of their background, religion or ethnicity who are homeless or face the terrifying possibility of homelessness. They support them with accommodation, support services, mentoring and skills development to them back on their feet so they can eventually become self-sustaining. Please support them and help make sure they never end up on the streets.</p><p>There are no fundraiser, minimum sponsorship or admin costs and every penny you donate will go directly St Basils - plus full Gift Aid. Please sponsor me with whatever amount you can - every penny counts!</p><p>Thank you!</p><p>Zain</p><p></p>",8,8,"2021-11-27 50/2021-11-27 30/2021-11-26 50/2021-11-26 50/2021-11-26 50/2021-11-26 30",https://www.justgiving.com/ZainRizvi,2021-11-28,310,0,"Help! Zain's Homeless!"
,,,297483,"Church Urban Fund",False,2021-11-12,"<p>The Royston Rough Sleepers team has been sleeping out on December nights for CUF’s work with the homeless since 2017.  Numbers fluctuate; this year there may be ten of us.  It’s  quite a harsh thing to do, always cold, sometimes wet, once a bitter frost and a full moon, and though we have tarpaulins and sleeping bags and mats,  and  dinner inside us and breakfast to look forward to, still it gives some idea of what it must be to face this night after night.  So it’s marvellous that so many people are joining in.  If you can, do please support us.</p>",3,3,"2021-11-18 20/2021-11-12 30",https://www.justgiving.com/SarahsSleepout2021,2021-11-18,80,300,"Sleep Out 2021"
,,,263710,Shelter,True,2021-11-24,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Ben-goes-bald-for-the-homeless,,0,0,"Emma's Ben goes bald for the homeless "
,,,1043985,"UCKG HelpCentre",True,2021-11-27,"The Universal Church of the Kingdom of God (UCKG) is a Christian Ministry and registered charity (1043985) dedicated to helping people live life to the fullest — physically, emotionally and spiritually.

Over the years, we have reached such a diverse group of people that our work has touched millions across over 170 countries. Their unique stories remind us that with the right kind of help and support, the most heartbreaking stories can become tomorrow’s inspirational ones. In these testing times, we are determined to do more. Support us",0,0,,https://www.justgiving.com/Cyrena-Mullings3,,0,0,"Cyrena's Christmas charity and homeless support "
,,,276943,"New Horizon Youth Centre",True,2021-11-23,"<p>New Horizons are a vital support group network for 16-24 year-olds with nowhere else to go. There are many reasons why thousands of young people across the capital find themselves homeless or needing help, whether due to family breakdown, domestic abuse, poverty, experiences of violence, or war and persecution in their home country. For as long as young people are homeless and undeserved in London, New Horizons will be on a mission to give them their potential home.&nbsp;</p><p>Visit www.nhyouthcentre.org.uk for more information.&nbsp;</p>",1,1,"2021-11-23 10",https://www.justgiving.com/SCS-Railways2,2021-11-23,10,0,"New Horizon's Youth Centre"
,,,"802052 (England, Wales) SC039557 (Scotland)","BBC Children in Need",False,2020-11-11,"<p><span><b>At this difficult time, we all need some extra help to lift our spirits and have some fun. We are asking our CAREGivers, our Clients, local businesses and friends to take part in a <i>Virtual Dance-Along</i> to 'Let's Twist Again'.&nbsp;This will take place on Friday the 13<sup>th</sup>&nbsp;November from 9.30am-6pm.</b><br><br>We can do this while also making a difference!<span>&nbsp;</span><i>Children in Need</i><span>&nbsp;</span>support local projects, helping remove the barriers that are facing children and young people so they can thrive. Even the smallest contribution can have a big impact!&nbsp;</span></p><p><span>Please click on the link to listen to our chosen song:</span></p><p><span><a href=""https://www.youtube.com/watch?v=VjQwfkQj6e4"" title=""https://www.youtube.com/watch?v=VjQwfkQj6e4""><span>https://www.youtube.com/watch?v=VjQwfkQj6e4</span></a></span></p><p><font color=""#000000"">The plan is throughout the day for as many people to be involved in carrying out the ‘twist’. <b>You can also ask your family&nbsp;</b><span><b>and friends to sponsor you.</b></span></font></p><p><span>Some people may find it difficult to carry out a dance to this song, but this can be done with them sitting down. This will be done via Zoom and you can use your phone to participate with us (we will be playing the music to you from our office). <b>You can join at any time! </b>There may be a short wait time before you are admitted into the session so please bear with us.</span></p><p><span>If you do know of anyone else who would want to be involved, please let us know! We hope to lift everyones spirits whilst making a&nbsp;</span><font color=""#000000""><span>difference!</span></font></p><p><span><b>Click the following zoom link to join below (we will be running from 9:30am – 6pm):</b></span></p><p><span><a href=""https://zoom.us/j/98020785963?pwd=NCtxcnY3OUlyRElOQUlTL2hiNTRUdz09"">https://zoom.us/j/98020785963?pwd=NCtxcnY3OUlyRElOQUlTL2hiNTRUdz09</a></span></p>",22,22,"2020-11-18 25/2020-11-16 20/2020-11-15 100/2020-11-14 10/2020-11-13 20/2020-11-13 20/2020-11-13 5/2020-11-13 40/2020-11-13 10/2020-11-13 20/2020-11-13 25/2020-11-13 10/2020-11-13 20/2020-11-12 5/2020-11-12 10/2020-11-12 10/2020-11-12 20/2020-11-12 10/2020-11-11 10",https://www.justgiving.com/HISCBexhill-ChildrenInNeed,2020-11-18,403,400,"Home Instead Rother & Hastings 'Let's Twist Again' for Children In Need"
,,,1180417,"Warming up the Homeless",True,2020-12-23,"<p>Thanks for taking the time to visit our JustGiving page.</p><p>Who doesn't want to see&nbsp; caregivers making an absolute fool of themselves! Look no further... you're in for a treat.&nbsp;</p><p>We are re-enacting a version of the hilarious Morcambe and Wise 'stiptease' sketch for you all to enjoy / endure. It's for the wonderful charity Warming Up The Homeless and all the fantastic work they do.&nbsp;</p><p>All we are asking for is a small donation so we can send you the link to the video... even if it's just 50p!&nbsp;</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",12,12,"2020-12-24 20/2020-12-24 10/2020-12-24 10/2020-12-24 10/2020-12-23 10/2020-12-23 10/2020-12-23 5/2020-12-23 10/2020-12-23 5/2020-12-23 30/2020-12-23 10/2020-12-23 20",https://www.justgiving.com/Home-Instead-warmingupthehomeless,2020-12-24,150,100,"Home Instead's Warming up the Homeless"
,,,"England and Wales (213890) Scotland (SC039570)","Save the Children",True,2020-12-10,"We're taking part in Save the Children's Christmas Jumper Day on Friday 11 December! It doesn't matter where we are - at home, work or school  on Christmas Jumper Day all you need to do is get your silliest, most festive jumper on and donate to Save the Children. 

By pulling on our Christmassy knits and donating, we'll be transforming the future for children. Every pound we raise will give children in the UK and around the world the chance to grow up healthy and happy, and change the future for good.

Just £2 could pay for a bottle of hand sanitiser to help fight coronavirus in a Save the Children medical clinic, whilst £20 could pay for a back-to-school kit for a child in Indonesia.

Simply click the donate button above to give your £2 (or more if you're feeling generous...) and help us reach our team target.  We've also got our own QR code - simply scan the code with your phone camera and donate directly to our team! Not sure how it works? Here's a link to the handy guide ",0,0,,https://www.justgiving.com/Home-Instead-ChristmasJumperday,,0,50,"Home Instead's The Friday Request Show"
