CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,SC043981,"Glasgow SE Foodbank",False,2018-11-07,"<p>Thanks for taking the time to visit our Just Giving page.</p><p>We are a group of Strathclyde students raising money for Glasgow SE Food Bank. No one should have to face going hungry and food banks help this issue. The food bank is an amazing charity that helps tackle poverty in their local area. Not only do they offer a three day emergency food supply but they also help their clients with other issues relating to&nbsp; housing, family and mental health. A simple box of food goes a long way.<br></p><p>We are going to do a 24 hour sponsored fast, attempting to live how the users of the food bank would have to if the food bank did not exist! <br></p><p>Any donations are very much appreciated.</p><p>Thank you!!<br></p><p><br></p>",62,62,"2018-12-05 10/2018-11-22 10/2018-11-21 5/2018-11-21 10/2018-11-20 20/2018-11-20 10/2018-11-20 30/2018-11-20 30/2018-11-19 20/2018-11-19 10/2018-11-19 10/2018-11-19 5/2018-11-18 10/2018-11-18 12/2018-11-16 35/2018-11-16 5/2018-11-16 5/2018-11-16 5/2018-11-15 10/2018-11-15 10/2018-11-12 35/2018-11-10 5/2018-11-10 10/2018-11-10 10/2018-11-10 10/2018-11-09 10/2018-11-09 10/2018-11-09 15/2018-11-09 10/2018-11-09 20/2018-11-09 20/2018-11-09 10/2018-11-08 20/2018-11-08 10/2018-11-08 20/2018-11-08 15/2018-11-08 10/2018-11-08 20/2018-11-08 10/2018-11-08 10/2018-11-08 10/2018-11-08 20/2018-11-08 20/2018-11-08 5/2018-11-08 40/2018-11-08 5/2018-11-08 10/2018-11-08 10/2018-11-07 30/2018-11-07 10/2018-11-07 20/2018-11-07 20/2018-11-07 10/2018-11-07 5/2018-11-07 5",https://www.justgiving.com/The-Strathclyde-University-Foodbank-Society,2018-12-05,810,900,"The Strathclyde University's Sponsored Fast "
,,,1110522,"The Trussell Trust",True,2020-11-06,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",2,2,"2020-11-09 10/2020-11-06 20",https://www.justgiving.com/FoodbankNESFircroft,2020-11-09,30,2000,"NES Fircroft Foodbank fundraiser"
,,,1110522,"The Trussell Trust",False,2020-05-12,"<p></p><p>The Coronavirus is already having a hugely negative economic and social impact across the UK, whether that’s job uncertainty or self-isolation preventing many vulnerable people from buying the basic items they need.<br><br></p><p><span>South Essex College is at the heart of local communities in Basildon, Thurrock and Southend and surrounding areas. Delivering a range of study programmes to over 11,000 students each year throughout Essex and beyond. We offer a wide range of courses from 16-18 education programmes through to higher education, apprenticeships and adult courses. </span>Together, we are working hard to ensure we have a real, positive impact on the lives of our local communities. We have the resources and the fantastic staff to make it happen which is why we have joined forces with London &amp; South East  Education Group to support the FE Food Bank Friday initiative.<br></p><p>With more staff and students working and studying remotely and staying home, we have joined this fundraising campaign to support food banks and help ensure they can continue looking after our communities, despite social distancing.</p><p><br></p><p><br></p><p>We're raising money for the Trussell Trust, a national charity which supports more than 1,200 food bank centres across the country including several right here in South Essex.</p><p><br></p><p><br></p><p>We are asking our amazing staff and college communities to help us by consider donating what they can to ensure we all can come through this crisis. Together, we are stronger.</p><p><br></p><p><br></p><p>Thank you so much.</p><p><br></p><p></p><p><span>Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange</span></p><p></p>",30,30,"2020-07-23 100/2020-06-28 30/2020-06-17 10/2020-06-12 10/2020-06-11 10/2020-06-09 10/2020-06-09 10/2020-06-09 10/2020-06-09 20/2020-06-09 10/2020-06-09 5/2020-06-08 30/2020-06-05 50/2020-06-05 10/2020-06-05 20/2020-06-05 10/2020-06-05 10/2020-06-04 10/2020-06-04 5/2020-06-03 200/2020-05-29 10/2020-05-21 50/2020-05-19 10/2020-05-15 10/2020-05-12 10/2020-05-12 10/2020-05-12 300",https://www.justgiving.com/South-Essex-College-FE-Foodbank-Friday,2020-07-23,1030,1000,"South Essex College supporting FE Foodbank Friday"
,,"Throughout London, Kent",1134973,"The Philadelphia Network Limited",False,2020-11-08,"<p>Thank you for supporting S6 Foodbank. Every donation made goes directly to support their work.Without the assistance of people and businesses in Sheffield, S6 Foodbank wouldnt be able to continue to support their guests, launch new sites and tackle the ongoing food crisis in Sheffield which is being exacerbated by coronavirus. S6 Foodbank are expecting the increased need to continue for the foreseeable future, as more people experience difficulty as a result of coronavirus and its wider consequences. I believe that nobody in Sheffield should have to face going hungry. A donation of £27 provides food and basic essentials for a family of three for three days. I am aiming to raise £1,250 to help S6 Foodbank reach their £40,000 target. Whatever I raise (up to that target) will be match-funded by the Government via the Love Your Neighbour partnership, meaning S6 Foodbank receives double the amount.Thank you for sponsoring me, and a huge thank you too from all the S6 Foodbank team.</p>",3,3,"2020-11-10 40/2020-11-09 60",https://www.justgiving.com/PhilBurnham,2020-11-10,105,1250,"Phil's S6 Foodbank £40k for £40k Appeal page"
,,,1110522,"The Trussell Trust",True,2020-11-06,"<div dir=""ltr""><span>In the UK, more than 14 million people are living in poverty – including 4.5 million children.</span><br></div><div dir=""ltr""><br></div><div dir=""ltr"">It’s heart-breaking at any time, but no more so than at Christmas.<br></div><div dir=""ltr""><br></div><div dir=""ltr"">I currently make a monthly donation to national food bank charity The Trussell Trust, and I’ll be adding to it in December, but I really want to try and do more.</div><div dir=""ltr""><span><br></span></div><div dir=""ltr""><span>I am asking people to add an 'extra gift' to their Christmas list this year, and make a donation to help those in need. Any amount you can spare is greatly </span>appreciated<span>&nbsp;and will&nbsp;support people who cannot afford the essentials in life.&nbsp;</span></div><p><br></p><p><br></p>",2,2,"2020-11-10 20/2020-11-06 20",https://www.justgiving.com/christmasfoodbanks,2020-11-10,40,50,"Support Foodbanks this Christmas"
,,,1104771,SMT,False,2020-11-08,"Save the Mothers Trust (SMT) jointly with Bradford Central Lions Club launched its Food Bank in March 2014 to provide food and support to those less fortunate and in need. The Food Bank is located at the SMT head office in Bradford, West Yorkshire. Since the launch of the Food Bank, it has served many individuals as well as families with young children who are suffering extreme hardships due to cut backs in the benefit system. Some of these people have not eaten for several days and have struggled due to the lack of basic amenities such as heating and electricity. We continuously require items to place in food parcels or cash donations to purchase them. We would appreciate your co-operation in achieving our goal to serve the needy, thereby gaining reward from Allah (SWT).
Donate from as little as £5 per month or £30 to provide one food parcel  ",0,0,,https://www.justgiving.com/School-Farmworth-FoodBank,,100,1000,"SMT Food Bank (UK)"
,,,1157605,"Manchester Central Foodbank",False,2020-10-23,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",3,3,"2020-10-24 15/2020-10-23 10",https://www.justgiving.com/Craig-Taylor81,2020-10-24,35,100,"Craig's Manchester Central Foodbank Appeal"
,,,1185219,"Brandlesholme Community Centre & Foodbank",True,2020-11-12,"<p><span>After having amazing support during DJ Livestreams in Lockdown 1, in this unprecedented year, I seek your support to help those who will have a most difficult Winter and Christmas. Fairfield Hospital staff and Chester Zoo have benefitted and now the Brandlesholme Foodbank is my focus. &nbsp;The&nbsp;</span>aim to keep support within the community, reducing the strain on the NHS and Bury Council. This support system is in its infancy but there is no choice but to rapidly deploy support. Your donations will help to ensure demand can be met. This facility of providing food and support packages has been carried out around the UK and internationally. The idea is great and as the beating heart of the community, it is our job to repeat this in Bury, Rammy and Totty. &nbsp;This Foodbank is a member organisation of the Independent Food Aid Network and works with Fareshare Go by Foodcloud.</p>",0,0,,https://www.justgiving.com/DJFlava,,0,1000,"Brandlesholme Community Centre & Foodbank"
,,,1137819,"First Love Foundation",False,2020-07-17,"<p><span>Thank you for taking time to visit our page.</span><br><br>We have partnered with the charity <i>First Love Foundation</i>, who are not just a food bank, their goal is to listen, support and find solutions to get peoples 'lives back on track'.&nbsp;</p><p><span>Donating through <i>JustGiving</i> is simple, fast and totally secure. Your details are safe. Once you donate, they'll send your money directly to the charity.&nbsp;</span><br></p><p>Thank you for your support!</p><p></p>",9,9,"2020-08-10 5/2020-08-07 5/2020-08-06 5/2020-08-05 20/2020-08-05 10/2020-07-30 10/2020-07-30 10/2020-07-28 50",https://www.justgiving.com/Ema-Gombos,2020-08-10,123,50,"Supporting FoodBank "
,,,250275,UKIM,False,2015-12-20,"<p>Thanks for taking the time to visit my JustGiving page.</p><p><span>It is important we help out those who are less fortunate than us. Your wonderful donations will go towards providing clean water.&nbsp;</span></p><p></p><p><br></p><p><br></p><p>Tragically, almost 2,000 children are killed by dirty water every day.</p><p>We will be climbing Mt Snowdon to raise money so the poor can have access to&nbsp;clean and safe wate.</p><p>It can make the world of difference to those who have previously had to go without. Join our donors and support this most important of causes today.</p><p><br></p><p><br></p><p><span></span></p>",7,0,,https://www.justgiving.com/foodbank01,,58,300,Snowdon4Water
,,,1133923,"THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF PRINCES RISBOROUGH WITH ILMER",True,2020-11-03,"<p><span>My husband and I have started Zoe's Foodbank Challenge to enable us to make a financial contribution to Princes Risborough Food Cupboard. By doing our bit, we hope to help ensure local people facing hardship don't go&nbsp;</span><span>hungry.</span></p><p><span>What we are doing:&nbsp;</span></p><p><span>We are going to live on the equivalent weekly amount of food as donated by a foodbank.&nbsp; We will continue this throughout the whole of November 2020.&nbsp; &nbsp;Using a weekly shopping list for two people,&nbsp; provided by Princes Risborough Food Cupboard, we will purchase the items for us to</span><span>&nbsp;live on, with only minimal extras worth £1 a day. We are donating all of the money saved, based on our usual weekly spend, to the to this great cause.&nbsp;</span></p><p>If you would like to make a donation, it would be very much appreciated.&nbsp;</p><p>Princes Risborough food cupboard is a project run by Churches Together in Princes Risborough to help support people in our community facing hardship. Your kind donations will bless and support those who most need it.<br></p>",3,3,"2020-11-06 20/2020-11-04 10/2020-11-04 10",https://www.justgiving.com/Zoes-Foodbank-Challenge,2020-11-06,40,100,"Zoe's Foodbank Challenge"
,,,1110522,"The Trussell Trust",True,2020-11-03,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/Hizzer,,0,1150,"Hizzer's Raising money for foodbanks"
,,,1142714,"Bridgend Foodbank",True,2020-11-01,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Lucy-Bevington3,,0,1300,A
,,,1157605,"Manchester Central Foodbank",False,2020-10-29,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Leila-Brown2,,300,100,"Leila's Facemasks For Foodbanks"
,,,1151328,"New Hope Community Church",False,2020-10-27,"<p>In these difficult times, lets look out for one another. Food banks will become ever more important this winter, any donations will go directly to New Hope Food Bank who help support those in need of a proper meal.</p><p>This November I will be going vegetarian to raise money for the&nbsp;<span>New Hope&nbsp;<span>Food Bank. As a lot of you will know I very much enjoy eating meat so this month will be a challenge, yet a good opportunity to discover some tasty vegetarian meals that will inevitably reduce my meat consumption! Joining me on this challenge are Libby,Tom &amp;Tan, with my parents doing every other day as veggie!</span></span></p><p><span>Along with going Vegetarian Andrew and I will be participating in Movember.</span></p><p>Any support and donations will be very much appreciated ( As will good veggie recipes...). Whatever you can give will really make a difference.</p><p><span>Many thanks,</span></p><p><span>Dan&nbsp;</span><br></p><p><span><br></span><br><br><br></p>",4,4,"2020-11-04 10/2020-10-30 5/2020-10-29 30",https://www.justgiving.com/Daniel-Paterson4,2020-11-04,50,200,"Foodbank appeal "
,,,1110522,"The Trussell Trust",True,2020-10-22,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/JHfoodbank,,0,2950,"Jack 's Foodbank fundraiser "
,,,1142714,"Bridgend Foodbank",True,2020-11-01,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",4,4,"2020-11-14 25/2020-11-13 30/2020-11-02 30/2020-11-01 40",https://www.justgiving.com/Lucy-Bevington4,2020-11-14,125,50,"Porthcawl Foodbank Donations "
,,,1161395,"Gateshead Foodbank",False,2020-11-04,"<p>Thanks for taking the time to visit BorgWarner Gateshead JustGiving page.<br><br>As COVID19 has challenged everyone in different ways, we all need to do the basics to help each other.<br><br>This is why we would like to send food and/or fund donations to Gateshead foodbank to help those who need it the most.<br><br>We have a drop off point at our offices on Team Valley for those who can supply food parcels, and this great page for those who would prefer to stay safe and donate some hard-earned cash!<br><br><b>So, donate a tin or a tenner .... it all helps!!</b><br><br><span>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</span><br></p><p><span>Thank you for your support</span></p>",16,16,"2020-11-13 20/2020-11-13 10/2020-11-11 20/2020-11-11 10/2020-11-10 10/2020-11-08 10/2020-11-06 10/2020-11-05 10/2020-11-04 10/2020-11-04 10/2020-11-04 10/2020-11-04 10/2020-11-04 40/2020-11-04 10/2020-11-04 10",https://www.justgiving.com/Denise-Matthews16,2020-11-13,210,150,"BorgWarner Gateshead - Donations to Gateshead Foodbank"
,,,1156261,"Stockport Foodbank",True,2020-11-02,"Stockport Foodbank operates from six centres across Stockport, providing food to people in crisis.",8,8,"2020-11-10 50/2020-11-07 10/2020-11-04 20/2020-11-03 50/2020-11-03 20/2020-11-03 20/2020-11-03 10/2020-11-03 20",https://www.justgiving.com/Epic-pandemic-walk,2020-11-10,200,500,"Epic Pandemic Walk-a-thon"
,,,1097185,"DENS - Helping rebuild lives",True,2020-03-18,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Martin-Chapman16,,0,0,"Martin's foodbank contribution"
,,,1110522,"The Trussell Trust",False,2020-03-19,"<p>There has never been a more important time to support each other. &nbsp;</p><p><span>What we are all witnessing on the news and in our local community is more than any of us are able to process or comprehend.</span></p><p><span>There are going to be hard times ahead for everyone, supermarket shelves are emptying as soon as they are filled. &nbsp;</span><span>Foodbanks are a lifeline for many people already and need our support at this time, not only to continue this much needed service but to prepare for what is to come. &nbsp;</span></p><p><span>Stay safe everyone and please give if you can!</span></p><p><br></p><p><br></p><p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",5,5,"2020-03-22 30/2020-03-22 10/2020-03-22 10/2020-03-20 20",https://www.justgiving.com/Kate-Welsh4,2020-03-22,100,5000,"Vale Foodbank"
,,,1110522,"The Trussell Trust",False,2020-03-25,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",10,10,"2020-04-04 10/2020-04-02 10/2020-03-29 30/2020-03-29 50/2020-03-27 10/2020-03-27 10/2020-03-26 10/2020-03-25 20",https://www.justgiving.com/Helen-Bennett34,2020-04-07,205,100,"Local foodbanks"
,,,"214779 and in Scotland SC009359","The Salvation Army",False,2020-04-03,"<p></p><p>Thank you all&nbsp;<b>SO MUCH&nbsp;</b><span>for your giving over the past year. Together, you have raised&nbsp;</span><b>over £10,000&nbsp;</b><span>(with gift aid) for our work in the community during the pandemic.</span></p><p><span>As we start to hopefully see some light at the end of the Covid tunnel, we would be grateful if you could <b>direct future giving via our other JustGiving page (https://www.justgiving.com/fundraising/tsa-community-support-000465)</b>, which recognises the breadth of our work in the community which is ongoing and supports people affected by the impact of the pandemic and those whose needs are unrelated to it, but no less significant.</span><br></p><p></p><p>Thank you.</p>",77,77,"2020-10-29 30/2020-10-27 14/2020-10-27 50/2020-10-26 125/2020-10-23 50/2020-10-18 50/2020-10-14 50/2020-10-05 26/2020-10-04 40/2020-10-04 50/2020-10-04 30/2020-10-02 20/2020-10-02 50/2020-10-01 50/2020-09-30 20/2020-09-29 13/2020-09-29 5/2020-09-29 10/2020-09-29 20/2020-09-25 60/2020-09-19 100/2020-09-18 20/2020-09-17 20/2020-09-13 50/2020-09-12 30/2020-08-31 100/2020-08-30 30/2020-08-28 100/2020-08-26 50/2020-07-29 15/2020-06-12 100/2020-06-04 15/2020-05-31 50/2020-05-31 20/2020-05-29 40/2020-05-26 20/2020-05-24 20/2020-05-22 50/2020-05-14 30/2020-05-14 30/2020-05-02 50/2020-04-29 20/2020-04-28 10/2020-04-25 100/2020-04-22 70/2020-04-22 70/2020-04-22 50/2020-04-21 10/2020-04-21 100/2020-04-14 30/2020-04-12 30/2020-04-10 30/2020-04-08 30/2020-04-06 30/2020-04-04 30/2020-04-04 100/2020-04-04 10/2020-04-04 20/2020-04-03 30/2020-04-03 50/2020-04-03 100/2020-04-03 20/2020-04-03 20/2020-04-03 20/2020-04-03 10",https://www.justgiving.com/NewAddingtonSalvationArmy,2020-10-29,3752,0,"The Vine Foodbank"
